Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
3,23,4,0,0,12.8,0.9,0,12.8,0,0
3,23,5,9,1,12.8,1.7,0.974,10.989,2.787,0
3,23,6,239,34,12.8,2.6,39.188,11.759,88.582,69.581
3,23,7,659,65,14.6,3.3,258.685,19.82,611.903,581.488
3,23,8,849,73,16.5,3.9,521.206,28.761,"1,318.469","1,267.896"
3,23,9,921,88,18.3,4.6,755.234,35.79,"1,904.607","1,833.174"
3,23,10,950,97,19.2,5.1,925.631,39.955,"2,304.287","2,216.478"
3,23,11,861,167,20.2,5.7,"1,005.873",41.644,"2,486.989","2,391.113"
3,23,12,908,108,21.1,6.2,"1,004.84",41.619,"2,485.201","2,389.406"
3,23,13,795,95,20.7,6.5,848.387,37.621,"2,140.065","2,059.196"
3,23,14,907,86,20.4,6.9,848.031,36.438,"2,145.839","2,064.731"
3,23,15,845,71,20,7.2,644.577,31.897,"1,647.924","1,586.089"
3,23,16,696,51,18.9,6,382.443,26.574,958.191,918.579
3,23,17,330,27,17.8,4.8,111.905,19.773,251.717,229.479
3,23,18,0,0,16.7,3.6,0,16.7,0,0
3,23,19,0,0,16.3,2.9,0,16.3,0,0
3,23,20,0,0,16,2.2,0,16,0,0
3,23,21,0,0,15.6,1.5,0,15.6,0,0
3,23,22,0,0,15.4,1.7,0,15.4,0,0
3,23,23,0,0,15.2,1.9,0,15.2,0,0
3,24,0,0,0,15,2.1,0,15,0,0
3,24,1,0,0,14.8,1.9,0,14.8,0,0
3,24,2,0,0,14.6,1.7,0,14.6,0,0
3,24,3,0,0,14.4,1.5,0,14.4,0,0
3,24,4,0,0,14.2,1.5,0,14.2,0,0
3,24,5,0,0,14.1,1.5,0,14.1,0,0
3,24,6,4,32,13.9,1.5,30.732,12.341,86.96,67.99
3,24,7,38,165,15,2,167.105,18.126,457.142,430.414
3,24,8,177,261,16.1,2.6,348.673,24.819,924.755,886.087
3,24,9,412,253,17.2,3.1,559.677,31.726,"1,445.71","1,390.928"
3,24,10,473,258,17.6,3.8,686.145,34.948,"1,752.615","1,686.952"
3,24,11,690,231,17.9,4.5,915.901,39.767,"2,286.341","2,199.305"
3,24,12,873,134,18.3,5.2,999.699,40.767,"2,483.258","2,387.551"
3,24,13,847,126,18.3,4.8,937.842,40.629,"2,330.254","2,241.32"
3,24,14,792,118,18.3,4.5,794.328,37.978,"1,995.103","1,920.115"
3,24,15,713,98,18.3,4.1,592.816,33.596,"1,505.11","1,448.303"
3,24,16,539,75,17.4,4.3,338.812,25.696,859.281,822.429
3,24,17,226,33,16.5,4.4,93.389,18.023,220.148,198.559
3,24,18,0,0,15.6,4.6,0,15.6,0,0
3,24,19,0,0,15.4,3.8,0,15.4,0,0
3,24,20,0,0,15.2,2.9,0,15.2,0,0
3,24,21,0,0,15,2.1,0,15,0,0
3,24,22,0,0,14.8,1.9,0,14.8,0,0
3,24,23,0,0,14.6,1.7,0,14.6,0,0
3,25,0,0,0,14.4,1.5,0,14.4,0,0
3,25,1,0,0,14.4,1.5,0,14.4,0,0
3,25,2,0,0,14.4,1.5,0,14.4,0,0
3,25,3,0,0,14.4,1.5,0,14.4,0,0
3,25,4,0,0,14.4,1.9,0,14.4,0,0
3,25,5,0,0,14.4,2.2,0,14.4,0,0
3,25,6,1,44,14.4,2.6,41.364,13.458,116.904,97.362
3,25,7,195,169,15,2.6,218.4,19.45,572.325,542.878
3,25,8,627,125,15.5,2.6,461.025,27.607,"1,181.83","1,135.581"
3,25,9,811,123,16.1,2.6,718.648,36.249,"1,810.189","1,742.371"
3,25,10,895,87,16.8,3.3,871.439,40.195,"2,167.012","2,085.025"
3,25,11,889,98,17.6,3.9,956.536,42.201,"2,358.308","2,268.151"
3,25,12,943,91,18.3,4.6,"1,023.236",43.023,"2,512.627","2,415.59"
3,25,13,953,87,18.3,4.3,988.72,43.226,"2,424.246","2,331.181"
3,25,14,925,78,18.3,3.9,855.484,40.784,"2,118.048","2,038.087"
3,25,15,857,64,18.3,3.6,645.612,35.824,"1,619.009","1,558.209"
3,25,16,498,91,17.6,3.4,337.229,26.892,853.865,817.161
3,25,17,75,38,16.8,3.3,58.566,17.677,149.692,129.513
3,25,18,0,0,16.1,3.1,0,16.1,0,0
3,25,19,0,0,15.9,2.8,0,15.9,0,0
3,25,20,0,0,15.8,2.4,0,15.8,0,0
3,25,21,0,0,15.6,2.1,0,15.6,0,0
3,25,22,0,0,15.6,2.3,0,15.6,0,0
3,25,23,0,0,15.6,2.4,0,15.6,0,0
3,26,0,0,0,15.6,2.6,0,15.6,0,0
3,26,1,0,0,15.4,2.4,0,15.4,0,0
3,26,2,0,0,15.2,2.3,0,15.2,0,0
3,26,3,0,0,15,2.1,0,15,0,0
3,26,4,0,0,15,1.4,0,15,0,0
3,26,5,0,0,15,0.7,0,15,0,0
3,26,6,4,38,15,0,36.34,12.256,102.908,83.634
3,26,7,5,96,15,1.2,92.937,15.888,259.298,236.903
3,26,8,4,196,15,2.4,190.032,18.934,524.167,495.875
3,26,9,0,271,15,3.6,262.21,20.673,717.869,684.779
3,26,10,7,308,15.4,4.6,306.168,21.693,834.243,798.073
3,26,11,3,386,15.7,5.7,383.067,22.931,"1,037.839",995.925
3,26,12,2,411,16.1,6.7,409.918,23.281,"1,108.778","1,064.757"
3,26,13,1,376,15.9,6,375.22,22.944,"1,016.519",975.228
3,26,14,0,322,15.8,5.3,321.419,22.165,873.922,836.668
3,26,15,0,134,15.6,4.6,129.951,17.874,360.362,335.807
3,26,16,1,124,15.6,5,123.411,17.132,343.292,319.109
3,26,17,0,37,15.6,5.3,36.521,15.148,102.531,83.264
3,26,18,0,0,15.6,5.7,0,15.6,0,0
3,26,19,0,0,15.6,5.5,0,15.6,0,0
3,26,20,0,0,15.6,5.4,0,15.6,0,0
3,26,21,0,0,15.6,5.2,0,15.6,0,0
3,26,22,0,0,15.6,4.3,0,15.6,0,0
3,26,23,0,0,15.6,3.5,0,15.6,0,0
3,27,0,0,0,15.6,2.6,0,15.6,0,0
3,27,1,0,0,15.2,2.4,0,15.2,0,0
3,27,2,0,0,14.8,2.3,0,14.8,0,0
3,27,3,0,0,14.4,2.1,0,14.4,0,0
3,27,4,0,0,14.4,2.1,0,14.4,0,0
3,27,5,23,3,14.4,2.1,2.923,12.156,8.317,0
3,27,6,470,31,14.4,2.1,53.693,13.775,98.195,79.011
3,27,7,660,63,15.3,2.1,264.52,21.51,625.622,594.867
3,27,8,342,123,16.3,2.1,308.013,24.811,805.623,770.224
3,27,9,790,144,17.2,2.1,728.423,38.237,"1,817.898","1,749.788"
3,27,10,594,207,17.8,2.9,744.453,38.838,"1,864.926","1,795.024"
3,27,11,920,94,18.3,3.8,984.951,43.414,"2,413.382","2,320.799"
3,27,12,975,94,18.9,4.6,"1,060.389",44.536,"2,583.688","2,483.394"
3,27,13,955,89,19.1,4.8,994.785,42.845,"2,443.985","2,350.04"
3,27,14,927,81,19.2,5,861.927,39.326,"2,149.972","2,068.692"
3,27,15,860,66,19.4,5.2,650.834,34.193,"1,645.618","1,583.865"
3,27,16,731,48,18.7,4.5,396.077,28.286,983.989,943.638
3,27,17,389,26,17.9,3.8,121.554,20.523,267.173,244.613
3,27,18,2,1,17.2,3.1,1.179,15.726,2.987,0
3,27,19,0,0,17,2.6,0,17,0,0
3,27,20,0,0,16.9,2,0,16.9,0,0
3,27,21,0,0,16.7,1.5,0,16.7,0,0
3,27,22,0,0,15.9,1.5,0,15.9,0,0
3,27,23,0,0,15.2,1.5,0,15.2,0,0
3,28,0,0,0,14.4,1.5,0,14.4,0,0
3,28,1,0,0,14,1.5,0,14,0,0
3,28,2,0,0,13.7,1.5,0,13.7,0,0
3,28,3,0,0,13.3,1.5,0,13.3,0,0
3,28,4,0,0,13.3,1,0,13.3,0,0
3,28,5,14,4,13.3,0.5,3.898,9.912,11.2,0
3,28,6,406,38,13.3,0,56.315,11.477,112.396,92.94
3,28,7,708,65,15,0.5,283.126,24.254,661.625,629.97
3,28,8,838,87,16.6,1,541.096,35.236,"1,332.386","1,281.362"
3,28,9,902,104,18.3,1.5,768.784,43.474,"1,867.308","1,797.314"
3,28,10,937,113,18.7,3.4,940.696,43.676,"2,298.523","2,210.963"
3,28,11,950,118,19,5.3,"1,040.569",42.146,"2,566.36","2,466.865"
3,28,12,949,118,19.4,7.2,"1,061.86",39.17,"2,659.152","2,555.34"
3,28,13,931,112,19.4,6.3,998.296,39.674,"2,492.579","2,396.45"
3,28,14,894,101,19.4,5.5,857.334,38.325,"2,149.579","2,068.316"
3,28,15,820,83,19.4,4.6,647.151,35.233,"1,629.064","1,567.906"
3,28,16,514,65,18.5,4.3,316.65,26.42,799.82,764.576
3,28,17,164,39,17.6,3.9,85.438,19.013,207.76,186.422
3,28,18,0,0,16.7,3.6,0,16.7,0,0
3,28,19,0,0,16.3,3.4,0,16.3,0,0
3,28,20,0,0,16,3.3,0,16,0,0
3,28,21,0,0,15.6,3.1,0,15.6,0,0
3,28,22,0,0,15.4,3.1,0,15.4,0,0
3,28,23,0,0,15.2,3.1,0,15.2,0,0
3,29,0,0,0,15,3.1,0,15,0,0
3,29,1,0,0,14.6,3.8,0,14.6,0,0
3,29,2,0,0,14.3,4.5,0,14.3,0,0
3,29,3,0,0,13.9,5.2,0,13.9,0,0
3,29,4,0,0,13.9,4.2,0,13.9,0,0
3,29,5,2,0,13.9,3.1,0,13.9,0,0
3,29,6,31,60,13.9,2.1,56.622,13.342,156.474,136.161
3,29,7,54,180,14.8,2.4,186.226,18.458,507.209,479.317
3,29,8,172,158,15.8,2.8,249.625,21.612,669.723,637.863
3,29,9,266,234,16.7,3.1,432.63,27.505,"1,142.027","1,096.999"
3,29,10,412,303,17.2,3.8,682.502,34.094,"1,751.223","1,685.612"
3,29,11,202,425,17.8,4.5,634.153,33.078,"1,636.81","1,575.374"
3,29,12,567,273,18.3,5.2,860.378,37.146,"2,176.624","2,094.236"
3,29,13,185,337,18.1,5.5,527.504,29.757,"1,383.49","1,330.789"
3,29,14,355,306,18,5.9,626.636,30.529,"1,634.936","1,573.567"
3,29,15,139,245,17.8,6.2,352.447,24.66,942.957,903.776
3,29,16,465,118,17.2,5.9,348.952,23.686,901.713,863.69
3,29,17,96,34,16.7,5.5,60.611,17.272,152.063,131.837
3,29,18,1,0,16.1,5.2,0.1,14.699,0.124,0
3,29,19,0,0,16.1,5,0,16.1,0,0
3,29,20,0,0,16.1,4.8,0,16.1,0,0
3,29,21,0,0,16.1,4.6,0,16.1,0,0
3,29,22,0,0,15.9,4.3,0,15.9,0,0
3,29,23,0,0,15.8,3.9,0,15.8,0,0
3,30,0,0,0,15.6,3.6,0,15.6,0,0
3,30,1,0,0,15.4,3.8,0,15.4,0,0
3,30,2,0,0,15.2,3.9,0,15.2,0,0
3,30,3,0,0,15,4.1,0,15,0,0
3,30,4,0,0,15.2,4.8,0,15.2,0,0
3,30,5,0,2,15.4,5.5,1.949,13.942,5.501,0
3,30,6,0,35,15.6,6.2,33.401,14.89,93.88,74.779
3,30,7,8,96,16.1,6.2,93.963,16.673,260.829,238.401
3,30,8,10,229,16.7,6.2,224.858,20.021,616.835,586.298
3,30,9,7,325,17.2,6.2,320.088,22.676,868.104,831.011
3,30,10,7,457,17.6,6.9,455.428,25.422,"1,219.548","1,172.126"
3,30,11,177,385,17.9,7.5,568.189,27.531,"1,506.305","1,449.456"
3,30,12,203,453,18.3,8.2,674.385,29.337,"1,772.571","1,706.165"
3,30,13,79,419,17.8,8.6,506.371,25.855,"1,353.124","1,301.422"
3,30,14,175,369,17.2,8.9,536.713,25.356,"1,436.314","1,381.849"
3,30,15,152,276,16.7,9.3,395.101,22.425,"1,068.295","1,025.484"
3,30,16,103,139,16.3,8.6,194.918,18.876,528.932,500.526
3,30,17,24,38,16,7.9,43.804,15.846,118.447,98.875
3,30,18,0,0,15.6,7.2,0,15.6,0,0
3,30,19,0,0,15.4,6.2,0,15.4,0,0
3,30,20,0,0,15.2,5.1,0,15.2,0,0
3,30,21,0,0,15,4.1,0,15,0,0
3,30,22,0,0,14.8,4.1,0,14.8,0,0
3,30,23,0,0,14.6,4.1,0,14.6,0,0
3,31,0,0,0,14.4,4.1,0,14.4,0,0
3,31,1,0,0,14.4,4.1,0,14.4,0,0
3,31,2,0,0,14.4,4.1,0,14.4,0,0
3,31,3,0,0,14.4,4.1,0,14.4,0,0
3,31,4,0,0,14,3.8,0,14,0,0
3,31,5,8,5,13.7,3.4,4.872,11.848,13.881,0
3,31,6,322,44,13.3,3.1,59.653,12.934,127.519,107.772
3,31,7,645,75,14.6,2.9,277.663,20.639,668.975,637.135
3,31,8,654,143,15.9,2.8,502.776,29.101,"1,284.605","1,235.123"
3,31,9,763,147,17.2,2.6,718.394,37.462,"1,801.145","1,733.668"
3,31,10,830,126,17.8,4.5,865.098,38.568,"2,169.87","2,087.763"
3,31,11,852,135,18.3,6.3,967.919,37.631,"2,442.407","2,348.533"
3,31,12,912,134,18.9,8.2,"1,045.52",36.718,"2,650.617","2,547.207"
3,31,13,898,128,18.7,7.9,986.748,36.038,"2,509.09","2,412.213"
3,31,14,848,115,18.5,7.5,840.989,33.754,"2,157.304","2,075.721"
3,31,15,786,95,18.3,7.2,638.598,30.054,"1,649.586","1,587.69"
3,31,16,633,68,17.8,6,375.02,25.296,950.494,911.1
3,31,17,273,36,17.2,4.8,107.339,19.039,249.649,227.454
3,31,18,1,1,16.5,3.6,1.072,15.015,2.856,0
3,31,19,0,0,16.2,3.3,0,16.2,0,0
3,31,20,0,0,16,3.1,0,16,0,0
3,31,21,0,0,15.8,3,0,15.8,0,0
3,31,22,0,0,15.5,3.5,0,15.5,0,0
3,31,23,0,0,15.5,3.7,0,15.5,0,0
4,1,0,0,0,15.6,3.8,0,15.6,0,0
4,1,1,0,0,15.7,3.7,0,15.7,0,0
4,1,2,0,0,15.7,3.5,0,15.7,0,0
4,1,3,0,0,15.6,3.1,0,15.6,0,0
4,1,4,0,0,15.7,3.1,0,15.7,0,0
4,1,5,0,7,15.9,3,6.821,14.075,19.242,1.529
4,1,6,3,49,16.1,3.1,46.535,15.435,130.078,110.281
4,1,7,10,139,16.8,3.4,134.861,18.704,371.152,346.36
4,1,8,6,280,17.6,3.8,271.524,23.254,734.175,700.662
4,1,9,1,291,18.3,4.1,282.027,24.481,758.561,724.411
4,1,10,2,344,18.3,4.6,337.058,25.414,902.625,864.577
4,1,11,1,415,18.3,5.2,409.616,26.637,"1,090.628","1,047.151"
4,1,12,4,459,18.3,5.7,460.223,27.39,1221,"1,173.532"
4,1,13,1,404,17.9,5.7,403.043,25.889,"1,076.928","1,033.86"
4,1,14,1,349,17.6,5.7,349.236,24.342,939.959,900.864
4,1,15,1,254,17.2,5.7,254.137,21.831,692.027,659.6
4,1,16,0,149,16.7,6.5,148.602,18.716,410.507,384.839
4,1,17,0,44,16.1,7.4,43.414,15.875,121.483,101.853
4,1,18,0,1,15.6,8.2,0.974,14.521,2.743,0
4,1,19,0,0,15.2,6.7,0,15.2,0,0
4,1,20,0,0,14.8,5.1,0,14.8,0,0
4,1,21,0,0,14.4,3.6,0,14.4,0,0
4,1,22,0,0,14.6,4.3,0,14.6,0,0
4,1,23,0,0,14.8,5,0,14.8,0,0
4,2,0,0,0,15,5.7,0,15,0,0
4,2,1,0,0,14.8,6.7,0,14.8,0,0
4,2,2,0,0,14.6,7.8,0,14.6,0,0
4,2,3,0,0,14.4,8.8,0,14.4,0,0
4,2,4,0,0,14.4,7.6,0,14.4,0,0
4,2,5,0,6,14.4,6.4,5.847,13.143,16.562,0
4,2,6,42,56,14.4,5.2,55.162,14.072,149.88,129.697
4,2,7,38,114,14.8,5.4,120.782,16.026,332.355,308.409
4,2,8,6,165,15.2,5.5,161.225,17.43,447.628,421.118
4,2,9,1,218,15.6,5.7,210.702,18.913,581.512,551.841
4,2,10,180,288,16.1,6.2,457.383,24.281,"1,230.671","1,182.9"
4,2,11,125,349,16.7,6.7,480.374,25.357,"1,286.703","1,237.154"
4,2,12,75,399,17.2,7.2,480.14,25.502,"1,285.258","1,235.755"
4,2,13,381,430,17,6.7,820.979,32.187,"2,127.953","2,047.584"
4,2,14,219,295,16.9,6.2,492.169,26.888,"1,307.189","1,256.981"
4,2,15,134,207,16.7,5.7,306.745,22.717,827.825,791.829
4,2,16,55,117,16.3,5.2,143.447,18.653,391.529,366.285
4,2,17,33,38,16,4.6,45.436,15.798,121.497,101.866
4,2,18,0,3,15.6,4.1,2.923,14.016,8.249,0
4,2,19,0,0,15.4,3.4,0,15.4,0,0
4,2,20,0,0,15.2,2.8,0,15.2,0,0
4,2,21,0,0,15,2.1,0,15,0,0
4,2,22,0,0,14.8,1.4,0,14.8,0,0
4,2,23,0,0,14.6,0.7,0,14.6,0,0
4,3,0,0,0,14.4,0,0,14.4,0,0
4,3,1,0,0,13.9,0.5,0,13.9,0,0
4,3,2,0,0,13.3,1,0,13.3,0,0
4,3,3,0,0,12.8,1.5,0,12.8,0,0
4,3,4,0,0,13,1.5,0,13,0,0
4,3,5,65,10,13.1,1.5,7.69,10.731,22.018,4.254
4,3,6,537,35,13.3,1.5,73.165,13.246,132.014,112.179
4,3,7,582,67,14.8,2.2,255.307,20.734,618.473,587.895
4,3,8,772,85,16.3,2.9,515.853,29.628,"1,310.64","1,260.321"
4,3,9,818,131,17.8,3.6,748.491,36.882,"1,882.476","1,811.9"
4,3,10,860,117,18,3.9,887.308,40.592,"2,203.239","2,119.735"
4,3,11,865,119,18.1,4.3,967.817,42.201,"2,386.472","2,295.079"
4,3,12,887,103,18.3,4.6,991.172,42.319,"2,442.879","2,348.984"
4,3,13,861,118,18.5,3.9,943.359,43.081,"2,315.088","2,226.812"
4,3,14,915,82,18.7,3.3,857.022,42.352,"2,105.568","2,026.12"
4,3,15,851,68,18.9,2.6,649.628,38.534,"1,608.354","1,547.934"
4,3,16,735,50,18,2.9,401.586,29.628,992.605,952.007
4,3,17,426,29,17,3.3,133.393,20.133,294.133,271.005
4,3,18,13,2,16.1,3.6,3.162,14.75,6.921,0
4,3,19,0,0,15.7,3.1,0,15.7,0,0
4,3,20,0,0,15.4,2.6,0,15.4,0,0
4,3,21,0,0,15,2.1,0,15,0,0
4,3,22,0,0,14.6,1.9,0,14.6,0,0
4,3,23,0,0,14.3,1.7,0,14.3,0,0
4,4,0,0,0,13.9,1.5,0,13.9,0,0
4,4,1,0,0,13.3,1.7,0,13.3,0,0
4,4,2,0,0,12.8,1.9,0,12.8,0,0
4,4,3,0,0,12.2,2.1,0,12.2,0,0
4,4,4,0,0,12.9,1.9,0,12.9,0,0
4,4,5,53,11,13.7,1.7,8.469,11.472,24.168,6.365
4,4,6,503,39,14.4,1.5,74.132,14.413,137.402,117.463
4,4,7,747,62,15.9,2.4,307.35,23.233,730.388,696.974
4,4,8,852,81,17.4,3.2,557.936,31.594,"1,403.78","1,350.405"
4,4,9,906,95,18.9,4.1,776.881,37.956,"1,942.72","1,869.801"
4,4,10,939,103,18.9,4.1,944.415,42.517,"2,322.148","2,233.566"
4,4,11,950,107,18.9,4.1,"1,038.882",45.171,"2,522.815","2,425.314"
4,4,12,950,107,18.9,4.1,"1,058.569",45.875,"2,561.524","2,462.252"
4,4,13,935,102,19.1,4.5,996.49,43.759,"2,436.954","2,343.323"
4,4,14,902,92,19.2,4.8,857.567,39.718,"2,135.445","2,054.767"
4,4,15,837,76,19.4,5.2,649.421,34.153,"1,643.655","1,581.973"
4,4,16,707,56,18.9,4.7,395.537,28.214,985.809,945.406
4,4,17,391,32,18.3,4.1,129.502,21.032,288.201,265.199
4,4,18,10,2,17.8,3.6,2.871,16.469,6.514,0
4,4,19,0,0,17.2,3.4,0,17.2,0,0
4,4,20,0,0,16.7,3.3,0,16.7,0,0
4,4,21,0,0,16.1,3.1,0,16.1,0,0
4,4,22,0,0,15.4,2.8,0,15.4,0,0
4,4,23,0,0,14.6,2.4,0,14.6,0,0
4,5,0,0,0,13.9,2.1,0,13.9,0,0
4,5,1,0,0,13.9,1.4,0,13.9,0,0
4,5,2,0,0,13.9,0.7,0,13.9,0,0
4,5,3,0,0,13.9,0,0,13.9,0,0
4,5,4,0,0,14.3,0.9,0,14.3,0,0
4,5,5,2,11,14.6,1.7,10.484,12.468,29.788,11.883
4,5,6,176,73,15,2.6,79.05,15.233,196.495,175.385
4,5,7,407,150,16.1,2.1,277.955,22.846,698.555,665.961
4,5,8,337,227,17.2,1.5,411.146,30.018,"1,058.705","1,016.177"
4,5,9,135,330,18.3,1,429.025,33.885,"1,100.866","1,057.083"
4,5,10,256,431,18.3,2.2,664.686,37.726,"1,675.92","1,613.073"
4,5,11,200,516,18.3,3.4,727.144,37.643,"1,835.039","1,766.278"
4,5,12,139,415,18.3,4.6,569.801,32.003,"1,478.546","1,422.649"
4,5,13,210,405,18.3,4.3,622.851,33.41,"1,604.922","1,544.624"
4,5,14,117,239,18.3,3.9,346.811,27.28,919.71,881.184
4,5,15,184,290,18.3,3.6,429.857,28.821,"1,127.298","1,082.717"
4,5,16,66,136,17.4,3.6,168.639,21.429,454.363,427.699
4,5,17,23,63,16.5,3.6,71.371,17.092,194.683,173.61
4,5,18,0,1,15.6,3.6,0.974,13.97,2.75,0
4,5,19,0,0,15.4,3.8,0,15.4,0,0
4,5,20,0,0,15.2,3.9,0,15.2,0,0
4,5,21,0,0,15,4.1,0,15,0,0
4,5,22,0,0,15,3.8,0,15,0,0
4,5,23,0,0,15,3.4,0,15,0,0
4,6,0,0,0,15,3.1,0,15,0,0
4,6,1,0,0,15.2,2.9,0,15.2,0,0
4,6,2,0,0,15.4,2.8,0,15.4,0,0
4,6,3,0,0,15.6,2.6,0,15.6,0,0
4,6,4,0,0,15.6,2.6,0,15.6,0,0
4,6,5,46,13,15.6,2.6,11.148,13.797,31.488,13.552
4,6,6,495,43,15.6,2.6,79.907,15.875,151.302,131.091
4,6,7,500,97,16.5,3.5,261.244,21.848,644.203,612.986
4,6,8,581,110,17.4,4.3,438.58,27.201,"1,132.724","1,087.979"
4,6,9,786,159,18.3,5.2,757.07,34.473,"1,928.216","1,855.865"
4,6,10,845,115,18.3,5,875.796,38.193,"2,201.362","2,117.937"
4,6,11,888,97,18.3,4.8,970.211,41.065,"2,406.333","2,314.063"
4,6,12,932,115,18.3,4.6,"1,050.717",43.683,"2,571.598","2,471.863"
4,6,13,917,110,18.5,4.8,989.097,42.097,"2,439.652","2,345.9"
4,6,14,884,99,18.7,5,850.788,38.566,"2,131.033","2,050.537"
4,6,15,819,83,18.9,5.2,648.66,33.617,"1,646.643","1,584.854"
4,6,16,685,60,18.2,4.8,389.986,27.253,977.606,937.439
4,6,17,370,34,17.4,4.5,126.891,19.853,286.205,263.245
4,6,18,9,3,16.7,4.1,3.733,15.407,9.129,0
4,6,19,0,0,16.5,3.2,0,16.5,0,0
4,6,20,0,0,16.3,2.4,0,16.3,0,0
4,6,21,0,0,16.1,1.5,0,16.1,0,0
4,6,22,0,0,15.4,1.7,0,15.4,0,0
4,6,23,0,0,14.6,1.9,0,14.6,0,0
4,7,0,0,0,13.9,2.1,0,13.9,0,0
4,7,1,0,0,13.5,2.1,0,13.5,0,0
4,7,2,0,0,13.2,2.1,0,13.2,0,0
4,7,3,0,0,12.8,2.1,0,12.8,0,0
4,7,4,0,0,13.5,1.7,0,13.5,0,0
4,7,5,61,13,14.3,1.4,10.014,12.006,28.512,10.63
4,7,6,511,42,15,1,81.847,15.288,153.619,133.363
4,7,7,746,67,16.3,1.5,317.627,25.017,754.176,720.141
4,7,8,849,87,17.6,2.1,567.972,34.04,"1,414.643","1,360.905"
4,7,9,908,101,18.9,2.6,789.563,41.262,"1,942.658","1,869.741"
4,7,10,937,110,19.5,3.5,954.015,44.605,"2,320.944","2,232.415"
4,7,11,950,114,20,4.3,"1,049.349",46.084,"2,536.222","2,438.11"
4,7,12,949,113,20.6,5.2,"1,066.167",44.784,"2,594.622","2,493.823"
4,7,13,934,108,20.4,4.5,"1,003.456",45.231,"2,435.438","2,341.874"
4,7,14,902,97,20.2,3.8,863.904,43.062,"2,115.043","2,035.206"
4,7,15,836,81,20,3.1,657.961,38.745,"1,628.202","1,567.074"
4,7,16,703,59,19.3,2.8,397.306,30.974,977.996,937.818
4,7,17,388,34,18.5,2.4,130.962,22.042,291.423,268.353
4,7,18,11,3,17.8,2.1,3.9,16.329,9.273,0
4,7,19,0,0,17.2,2.1,0,17.2,0,0
4,7,20,0,0,16.7,2.1,0,16.7,0,0
4,7,21,0,0,16.1,2.1,0,16.1,0,0
4,7,22,0,0,15.5,2.1,0,15.5,0,0
4,7,23,0,0,15,2.1,0,15,0,0
4,8,0,0,0,14.4,2.1,0,14.4,0,0
4,8,1,0,0,14.4,1.9,0,14.4,0,0
4,8,2,0,0,14.4,1.7,0,14.4,0,0
4,8,3,0,0,14.4,1.5,0,14.4,0,0
4,8,4,0,0,15,1.5,0,15,0,0
4,8,5,71,15,15.5,1.5,11.607,13.353,32.849,14.887
4,8,6,522,43,16.1,1.5,85.199,16.564,159.332,138.963
4,8,7,751,66,18,2.2,320.187,25.966,757.701,723.573
4,8,8,853,87,19.8,2.9,572.057,34.834,"1,419.868","1,365.955"
4,8,9,911,101,21.7,3.6,793.431,41.969,"1,945.385","1,872.362"
4,8,10,939,109,21.7,4.5,956.071,44.76,"2,324.157","2,235.488"
4,8,11,950,113,21.7,5.3,"1,049.268",45.068,"2,549.487","2,450.768"
4,8,12,949,113,21.7,6.2,"1,066.82",43.518,"2,613.253","2,511.589"
4,8,13,934,107,22.2,6.4,"1,002.793",42.399,"2,469.643","2,374.548"
4,8,14,899,97,22.8,6.5,861.629,39.997,"2,142.717","2,061.738"
4,8,15,833,81,23.3,6.7,656.052,36.057,"1,645.468","1,583.721"
4,8,16,704,59,22.2,5.7,397.849,30.535,981.482,941.203
4,8,17,358,35,21.1,4.6,125.201,23.56,278.818,256.014
4,8,18,11,3,20,3.6,3.888,18.738,9.148,0
4,8,19,0,0,19.4,3.1,0,19.4,0,0
4,8,20,0,0,18.9,2.6,0,18.9,0,0
4,8,21,0,0,18.3,2.1,0,18.3,0,0
4,8,22,0,0,17.9,1.9,0,17.9,0,0
4,8,23,0,0,17.6,1.7,0,17.6,0,0
4,9,0,0,0,17.2,1.5,0,17.2,0,0
4,9,1,0,0,16.3,1.5,0,16.3,0,0
4,9,2,0,0,15.3,1.5,0,15.3,0,0
4,9,3,0,0,14.4,1.5,0,14.4,0,0
4,9,4,0,0,15.7,2,0,15.7,0,0
4,9,5,63,16,17,2.6,13.623,15.324,38.216,20.156
4,9,6,498,47,18.3,3.1,87.932,18.867,167.776,147.24
4,9,7,735,73,21.6,4.3,323.379,28.18,760.944,726.731
4,9,8,845,95,25,5.5,577.399,36.706,"1,421.199","1,367.242"
4,9,9,898,110,28.3,6.7,794.219,43.301,"1,934.482","1,861.885"
4,9,10,926,120,29.1,6.4,956.874,48.037,"2,286.716","2,199.663"
4,9,11,939,124,29.8,6,"1,050.777",51.635,"2,466.167","2,371.228"
4,9,12,938,123,30.6,5.7,"1,066.966",53.603,"2,477.922","2,382.455"
4,9,13,921,118,30.8,5.9,"1,002.571",52.094,"2,346.593","2,256.948"
4,9,14,886,106,30.9,6,860.683,49.049,"2,042.499","1,965.614"
4,9,15,816,89,31.1,6.2,653.568,44.582,"1,570.372","1,511.294"
4,9,16,682,65,28.9,5.2,394.276,37.782,939.971,900.875
4,9,17,366,37,26.6,4.1,129.159,29.464,280.267,257.433
4,9,18,9,4,24.4,3.1,4.677,23.262,11.385,0
4,9,19,0,0,23.7,2.9,0,23.7,0,0
